2021-05-12 01:45:44;0000000000002003;400;19161;14938;29.36;0;0;27.27;0;51.6408;-0.7653
2021-05-12 01:46:43;0000000000002003;400;19167;14933;29.4;1;0;27.25;0;51.6407;-0.7653
2021-05-12 01:47:43;0000000000002003;400;19170;14931;29.42;0;0;27.23;0;51.6408;-0.7653
2021-05-12 01:48:42;0000000000002003;403;19142;14880;29.66;1;0;27.23;2;51.6408;-0.7652
2021-05-12 01:49:43;0000000000002003;400;19134;14903;29.67;0;0;27.21;7;51.6407;-0.7652
2021-05-12 01:50:45;0000000000002003;400;19142;14912;29.7;0;0;27.12;1;51.6408;-0.7652
2021-05-12 01:51:43;0000000000002003;400;19127;14884;29.85;0;0;27.14;3;51.6407;-0.7653
2021-05-12 01:52:42;0000000000002003;400;19139;14925;29.8;0;0;27.1;0;51.6408;-0.7651
2021-05-12 01:53:42;0000000000002003;400;19155;14910;29.88;0;0;27.09;0;51.6408;-0.7653
2021-05-12 01:54:43;0000000000002003;400;19139;14917;29.92;0;0;27.08;9;51.6408;-0.7652
2021-05-12 01:55:44;0000000000002003;400;19137;14905;29.91;0;0;27.1;0;51.6409;-0.765
2021-05-12 01:56:43;0000000000002003;400;19147;14908;29.83;0;0;27.12;0;51.6408;-0.7653
2021-05-12 01:57:43;0000000000002003;400;19162;14936;29.73;0;0;27.11;0;51.6408;-0.7653
2021-05-12 01:58:43;0000000000002003;400;19177;14950;29.64;1;0;27.12;0;51.6408;-0.7654
2021-05-12 01:59:42;0000000000002003;400;19173;14935;29.78;0;0;27.03;0;51.6407;-0.7653
2021-05-12 02:00:43;0000000000002003;400;19172;14942;29.79;0;0;27.04;0;51.6407;-0.7653
2021-05-12 02:01:42;0000000000002003;400;19167;14936;29.78;0;0;27.02;0;51.6408;-0.7651
2021-05-12 02:02:45;0000000000002003;400;19169;14913;29.87;0;0;27.05;0;51.6408;-0.7652
2021-05-12 02:03:45;0000000000002003;400;19174;14950;29.76;0;0;27.05;0;51.6408;-0.7652
2021-05-12 02:04:42;0000000000002003;400;19176;14927;29.79;0;0;27.1;0;51.6408;-0.7652
2021-05-12 02:05:44;0000000000002003;400;19150;14904;29.94;0;0;27.04;2;51.6408;-0.7652
2021-05-12 02:06:43;0000000000002003;400;19171;14933;29.82;0;0;27.03;0;51.6408;-0.7652
2021-05-12 02:07:42;0000000000002003;400;19174;14945;29.84;0;0;26.98;0;51.6407;-0.7653
2021-05-12 02:08:43;0000000000002003;400;19171;14938;29.94;1;0;26.94;0;51.6408;-0.7653
2021-05-12 02:09:43;0000000000002003;400;19179;14957;29.88;0;0;26.96;0;51.6408;-0.7653
2021-05-12 02:10:42;0000000000002003;400;19186;14961;29.87;0;0;26.94;0;51.6408;-0.7654
2021-05-12 02:11:43;0000000000002003;400;19199;14976;29.78;1;0;26.91;0;51.6408;-0.7653
2021-05-12 02:12:43;0000000000002003;400;19192;14966;29.85;0;0;26.87;0;51.6408;-0.7653
2021-05-12 02:13:43;0000000000002003;400;19190;14953;29.96;0;0;26.79;0;51.6408;-0.7654
2021-05-12 02:15:02;0000000000002003;400;19220;14957;30.09;0;0;26.79;0;51.6408;-0.7653
2021-05-12 02:15:50;0000000000002003;400;19177;14935;30.02;0;0;26.89;0;51.6408;-0.7653
2021-05-12 02:16:51;0000000000002003;400;19178;14949;29.98;0;0;26.88;0;51.6407;-0.7653
2021-05-12 02:17:51;0000000000002003;406;19176;14937;30.06;0;0;26.86;5;51.6408;-0.7652
2021-05-12 02:18:51;0000000000002003;400;19192;14972;29.93;0;0;26.84;0;51.6408;-0.7653
2021-05-12 02:19:51;0000000000002003;400;19211;14983;29.88;1;0;26.86;0;51.6408;-0.7651
2021-05-12 02:20:51;0000000000002003;413;19193;14949;30.05;1;0;26.78;1;51.6407;-0.7653
2021-05-12 02:21:53;0000000000002003;400;19197;14980;29.99;1;0;26.75;0;51.6407;-0.7653
2021-05-12 02:22:51;0000000000002003;400;19210;14976;30.04;0;0;26.75;0;51.6408;-0.7653
2021-05-12 02:23:54;0000000000002003;400;19208;14969;30.06;1;0;26.68;0;51.6407;-0.7653
2021-05-12 02:24:51;0000000000002003;400;19200;14981;30.1;0;0;26.71;5;51.6407;-0.7652
2021-05-12 02:25:50;0000000000002003;406;19208;14959;30.11;0;0;26.75;0;51.6407;-0.7652
2021-05-12 02:26:50;0000000000002003;439;19171;14935;30.24;0;0;26.74;28;51.6407;-0.7652
2021-05-12 02:27:53;0000000000002003;400;19203;14989;30.02;0;0;26.74;2;51.6408;-0.7652
2021-05-12 02:28:51;0000000000002003;400;19225;15004;29.95;0;0;26.75;0;51.6407;-0.7653
2021-05-12 02:29:50;0000000000002003;400;19228;14989;29.96;0;0;26.71;0;51.6409;-0.7654
2021-05-12 02:30:50;0000000000002003;430;19200;14939;30.16;0;0;26.72;9;51.6407;-0.7654
2021-05-12 02:31:50;0000000000002003;406;19190;14958;30.17;0;0;26.71;20;51.6408;-0.7653
2021-05-12 02:32:50;0000000000002003;466;19173;14911;30.37;0;0;26.68;27;51.6408;-0.7654
2021-05-12 02:33:51;0000000000002003;400;19191;14999;30.16;0;0;26.62;19;51.6408;-0.7655
2021-05-12 02:34:50;0000000000002003;400;19199;14968;30.31;0;0;26.64;14;51.6408;-0.7655
2021-05-12 02:35:50;0000000000002003;400;19199;14983;30.27;0;0;26.59;8;51.6408;-0.7656
2021-05-12 02:36:50;0000000000002003;400;19210;14975;30.23;0;0;26.67;2;51.6409;-0.7655
2021-05-12 02:37:51;0000000000002003;400;19245;15021;30.05;0;0;26.63;0;51.6409;-0.7654
